Tipo,Codigo,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,TM_IRONS_MODEL - M63CTW56.12,SAND MG3 C TW 56.12 ,,,,Activo,$,23023.44,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,TM_IRONS_MODEL - MG3CTW60.11,SAND MG3 C TW 60.11,,,,Activo,$,23023.44,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,SMG3CTW,SAND SET MG3 C TW 56.12/60.11,,,,Activo,$,46046.88,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8017607,SET RBZ 13 PC LH R    ,192371353387.0,,,Activo,$,133753.62,311419.75,21,376817.9,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,,,,,
Producto,N8013007,SET RBZ 13 PC R,192371309209.0,,,Activo,$,133753.62,166666.67,21,201666.67,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8012905,SET RBZ GR 13 PC M,192371309186.0,,,Activo,$,144838.98,181481.48,21,219592.59,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8012907,SET RBZ GR 13 PC R,192371309193.0,,,Activo,$,630049.54,1232098.77,21,1490839.51,0,"1,00","0,00","1,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8017207,SET RBZ GR 13PC LH R,,,,Activo,$,144838.98,288209.88,21,348733.95,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2S21K070SHL,SHARK GREY HEATHER BUZO WOMEN L,,,,Activo,$,0.0,16999.28,0,16999.28,0,"10,00","0,00","10,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SHM,SHARK GREY HEATHER BUZO WOMEN M,,,,Activo,$,0.0,16999.28,0,16999.28,0,"13,00","0,00","13,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SHS,SHARK GREY HEATHER BUZO WOMEN S,,,,Activo,$,0.0,16999.28,0,16999.28,0,"11,00","0,00","11,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SHXL,SHARK GREY HEATHER BUZO WOMEN XL,,,,Activo,$,0.0,16999.28,0,16999.28,0,"5,00","0,00","5,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SHXS,SHARK GREY HEATHER BUZO WOMEN XS,,,,Activo,$,0.0,16999.28,0,16999.28,0,"3,00","0,00","3,00",0,SI,NORMAN,,,,,,
Producto,SIMDHY3S,SIM DHY #3 STIFF,,,,Activo,$,39256.22,49320.99,21,59678.4,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,,,,,
Servicio,TALLER14,SLEEVE,,,,Activo,$,0.0,9600.0,0,9600.0,0,,,,0,SI,,,,,,,
Producto,N8058307,STEALTH DHY #3/RH REGULAR,,,,Activo,$,121187.76,179320.99,21,216978.4,0,"1,00","1,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8058309,STEALTH DHY #3/RH STIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8058407,STEALTH DHY #4/RH REGULAR,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8059209,STEALTH UDI #2/RH STIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8059211,STEALTH UDI #2/RH XSTIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N8059309,STEALTH UDI #3/RH STIFF,,,,Activo,$,121187.76,104012.35,21,125854.94,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,ZSULBK3,STUBURT URBAN LADY BLACK 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK3.5,STUBURT URBAN LADY BLACK 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK4,STUBURT URBAN LADY BLACK 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK4.5,STUBURT URBAN LADY BLACK 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK5,STUBURT URBAN LADY BLACK 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK5.5,STUBURT URBAN LADY BLACK 5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK6,STUBURT URBAN LADY BLACK 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK6.5,STUBURT URBAN LADY BLACK 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL5.5,STUBURT URBAN LADY BLUE  5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL3,STUBURT URBAN LADY BLUE 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL3.5,STUBURT URBAN LADY BLUE 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL4,STUBURT URBAN LADY BLUE 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL4.5,STUBURT URBAN LADY BLUE 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL5,STUBURT URBAN LADY BLUE 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL6,STUBURT URBAN LADY BLUE 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL6.5,STUBURT URBAN LADY BLUE 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR3,STUBURT URBAN LADY GREEN 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR3.5,STUBURT URBAN LADY GREEN 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR4,STUBURT URBAN LADY GREEN 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR4.5,STUBURT URBAN LADY GREEN 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR5,STUBURT URBAN LADY GREEN 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR5.5,STUBURT URBAN LADY GREEN 5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR6,STUBURT URBAN LADY GREEN 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR6.5,STUBURT URBAN LADY GREEN 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB10,STUBURT XPII BLACK 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"22,00","0,00","22,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB10.5,STUBURT XPII BLACK 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"23,00","0,00","23,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB11,STUBURT XPII BLACK 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB12,STUBURT XPII BLACK 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB7,STUBURT XPII BLACK 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"21,00","0,00","21,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB7.5,STUBURT XPII BLACK 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB8,STUBURT XPII BLACK 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"39,00","0,00","39,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB8.5,STUBURT XPII BLACK 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"41,00","0,00","41,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB9,STUBURT XPII BLACK 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"35,00","0,00","35,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB9.5,STUBURT XPII BLACK 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"18,00","0,00","18,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG10,STUBURT XPII LIGHT GREY 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"21,00","0,00","21,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG10.5,STUBURT XPII LIGHT GREY 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"26,00","0,00","26,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG11,STUBURT XPII LIGHT GREY 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"8,00","0,00","8,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG12,STUBURT XPII LIGHT GREY 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"9,00","0,00","9,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG7,STUBURT XPII LIGHT GREY 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"25,00","0,00","25,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG7.5,STUBURT XPII LIGHT GREY 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"49,00","0,00","49,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG8,STUBURT XPII LIGHT GREY 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"37,00","0,00","37,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG8.5,STUBURT XPII LIGHT GREY 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG9,STUBURT XPII LIGHT GREY 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"49,00","0,00","49,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG9.5,STUBURT XPII LIGHT GREY 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"24,00","0,00","24,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN10,STUBURT XPII NAVY 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"12,00","0,00","12,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN10.5,STUBURT XPII NAVY 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"18,00","0,00","18,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN11,STUBURT XPII NAVY 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN12,STUBURT XPII NAVY 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"4,00","0,00","4,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN7,STUBURT XPII NAVY 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"29,00","0,00","29,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN7.5,STUBURT XPII NAVY 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"34,00","0,00","34,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN8,STUBURT XPII NAVY 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN8.5,STUBURT XPII NAVY 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"36,00","0,00","36,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN9,STUBURT XPII NAVY 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"38,00","0,00","38,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN9.5,STUBURT XPII NAVY 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"8,00","0,00","8,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,TMHIERRO,TAYLORMADE HIERRO #7 - DESP IMP Nº 21 001 IC04 094601K,,,TAYLORMADE HIERRO #7 - DESP IMP Nº 21 001 IC04 094601K,Activo,$,11000.0,5500.0,21,6655.0,0,"0,00","0,00","0,00",0,SI,HIERROS,P,,,,,
Producto,SIM2DR8,TAYLORMADE SIM2 - CABEZA DRIVER / Nº SERIE 285KL1KC (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 - CABEZA DRIVER / Nº SERIE 285KL1KC (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2,,,,,
Producto,SIM2MAXDR1,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 087K6072 (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 087K6072 (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2 MAX,,,,,
Producto,SIM2MAXDR2,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 29GKL0NH (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,,,TAYLORMADE SIM2 MAX - CABEZA DRIVER / Nº SERIE 29GKL0NH (AÑO 2021) - DESP IMPORT Nº 21 001 IC04 094601 K,Activo,$,79800.0,39900.0,21,48279.0,0,"0,00","0,00","0,00",0,SI,DRIVER,SIM2 MAX,,,,,
Producto,TEE,TEES,,,,Activo,$,0.0,600.0,21,726.0,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Producto,ZSU2BLK10,URBAN 2.0 SPIKELESS BLACK 10,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BLK10.5,URBAN 2.0 SPIKELESS BLACK 10.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BLK8,URBAN 2.0 SPIKELESS BLACK 8 ,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2BLK8.5,URBAN 2.0 SPIKELESS BLACK 8.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"4,00","0,00","4,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY10,URBAN 2.0 SPIKELESS NAVY 10,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY10.5,URBAN 2.0 SPIKELESS NAVY 10.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY11,URBAN 2.0 SPIKELESS NAVY 11,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY7,URBAN 2.0 SPIKELESS NAVY 7,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY7.5,URBAN 2.0 SPIKELESS NAVY 7.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY8,URBAN 2.0 SPIKELESS NAVY 8,,,,Activo,$,0.0,17267.44,21,20893.6,0,"2,00","0,00","2,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2NY9,URBAN 2.0 SPIKELESS NAVY 9,,,,Activo,$,0.0,17267.44,21,20893.6,0,"1,00","0,00","1,00",0,SI,ZAPATOS,,,,,,
Producto,ZSU2VY9.5,URBAN 2.0 SPIKELESS NAVY 9.5,,,,Activo,$,0.0,17267.44,21,20893.6,0,"0,00","0,00","0,00",0,SI,ZAPATOS,,,,,,
Producto,PXRIPTIDEMX655.5,VARA  EVENFLOW RIPTIDE MX 65G 5.5,,,,Activo,$,124692.74,68827.16,21,83280.86,0,"3,00","0,00","3,00",0,SI,VARAS,PROJECT,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN260M4,VARA ACCRA GEN 3 FX 200 SERIES 60G M4,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN260M5,VARA ACCRA GEN 3 FX 200 SERIES 60G M5,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN270M4,VARA ACCRA GEN 3 FX 200 SERIES 70G M4,,,,Activo,$,53157.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN270M5,VARA ACCRA GEN 3 FX 200 SERIES 70G M5,,,,Activo,$,76908.0,42530.86,21,51462.34,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN200FM4,VARA ACCRA GEN 3 FX 200 SERIES 75G FW M4,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXGRN200FM5,VARA ACCRA GEN 3 FX 200 SERIES 75G FW M5,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED360M4,VARA ACCRA GEN 3 FX 300 SERIES 60G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED360M5,VARA ACCRA GEN 3 FX 300 SERIES 60G M5,,,,Activo,$,25636.0,29074.07,21,35179.62,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED370M4,VARA ACCRA GEN 3 FX 300 SERIES 70G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED370M5,VARA ACCRA GEN 3 FX 300 SERIES 70G M5,,,,Activo,$,25636.0,29074.07,21,35179.62,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED380M4,VARA ACCRA GEN 3 FX 300 SERIES 80G M4,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED380M5,VARA ACCRA GEN 3 FX 300 SERIES 80G M5,,,,Activo,$,76908.0,39814.81,21,48175.92,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED300FM4,VARA ACCRA GEN 3 FX 300 SERIES 85G FW M4,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACFXRED300FM5,VARA ACCRA GEN 3 FX 300 SERIES 85G FW M5,,,,Activo,$,17719.0,29320.99,21,35478.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZFIV60M4,VARA ACCRA TOUR Z FIVE 60G M4,,,,Activo,$,44486.0,73765.43,21,89256.17,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZFIV60M5,VARA ACCRA TOUR Z FIVE 60G M5,,,,Activo,$,44486.0,62839.51,21,76035.81,0,"0,00","0,00","0,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX60,VARA ACCRA TOUR Z SIX 60G M4,,,,Activo,$,47879.0,54135.8,21,65504.32,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX60M,VARA ACCRA TOUR Z SIX 60G M5,,,,Activo,$,47879.0,54135.8,21,65504.32,0,"2,00","0,00","2,00",0,SI,VARAS,,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX70M4,VARA ACCRA TOUR Z SIX 70G M4,,,,Activo,$,143637.0,79320.99,21,95978.4,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZSIX70M5,VARA ACCRA TOUR Z SIX 70G M5,,,,Activo,$,143637.0,79320.99,21,95978.4,0,"0,00","0,00","0,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,VATF65G. M4,VARA ACCRA TZ FIVEPROTO 65G. M4,,,,Activo,$,317302.0,142976.56,21,173001.64,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,,,,,
Producto,ACTZRPGH52M3,VARA ACCRA TZ RPG HBP 52G M3,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGH62M4,VARA ACCRA TZ RPG HBP 62G M4,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"2,00","0,00","2,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL62M4,VARA ACCRA TZ RPG LBP 62G M4,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL62M5,VARA ACCRA TZ RPG LBP 62G M5,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ACTZRPGL72M5,VARA ACCRA TZ RPG LBP 72G M5,,,,Activo,$,52026.0,86111.11,21,104194.44,0,"1,00","0,00","1,00",0,SI,VARAS,ACCRA,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC60CALF2,VARA AEROTECH STEELFIBER FC HYBRID 60 F2 ,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"3,00","0,00","3,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC70CALF3,VARA AEROTECH STEELFIBER FC HYBRID 70 F3,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"5,00","0,00","5,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFHYFC80CALF5,VARA AEROTECH STEELFIBER FC HYBRID 80 F5 ,,,,Activo,$,18427.5,33024.69,21,39959.87,0,"5,00","0,00","5,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI70FCF2,VARA AEROTECH STEELFIBER FC70 IRON 370 F2,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI80FCF3,VARA AEROTECH STEELFIBER FC80 IRON 370 F3,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
Producto,ATSFI90FCF4,VARA AEROTECH STEELFIBER FC90 IRON 370 F4,,,,Activo,$,34156.2,19074.07,21,23079.62,0,"8,00","0,00","8,00",0,SI,VARAS,AEROTECH,PREMIUM GOLF MANAGEMENT CO. LTD,,,,
