Tipo,Codi,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,M71996,RIVER BALL TP5 ESCUDO,,,,Activo,$,15933.4,42352.94,21,51247.06,0,"243,00","0,00","243,00",0,SI,PELOTAS,RIVER,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,CORM71996,RIVER BALL TP5 ESCUDO (TUBO),,,,Activo,$,0.0,4985.29,21,6032.2,0,"0,00","0,00","0,00",0,SI,PELOTAS,RIVER,,,,,
Producto,M7199601,RIVER BALL TP5 INFINITO,,,,Activo,$,15933.4,42352.94,21,51247.06,0,"22,00","0,00","22,00",0,SI,PELOTAS,RIVER,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,RB22-DISPOSITIVOS,RIVER DISPOSITIVOS PUTTER CHICO ,,,,Activo,$,2816.04,7000.0,21,8470.0,0,"5,00","0,00","5,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-DISPOSITIVOS,RIVER DISPOSITIVOS PUTTER GRANDE ,,,,Activo,$,4893.92,11705.88,21,14164.11,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-DOS MARCAS,RIVER DOS MARCAS ESCUDOS,,,,Activo,$,5279.36,13470.59,21,16299.41,0,"209,00","0,00","209,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-FUNDAS DRIVE,RIVER FUNDAS DRIVER ,,,,Activo,$,10599.6,26411.76,21,31958.23,0,"5,00","0,00","5,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-FUNDAS PUTTER BLAD,RIVER FUNDAS PUTTER BLADE ,,,,Activo,$,9052.0,22647.06,21,27402.94,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-FUNDAS PUTTE,RIVER FUNDAS PUTTER MALLET ,,,,Activo,$,10103.2,23294.12,21,28185.89,0,"0,00","0,00","0,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-LEVANTA PIQUES,RIVER LEVANTA PIQUES CARP + DOS MARCAS ,,,,Activo,$,8076.72,18823.53,21,22776.47,0,"196,00","0,00","196,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-LEVANTA PIQUE,RIVER LEVANTA PIQUES ESCUDO + DOS MARCAS ,,,,Activo,$,8076.72,18823.53,21,22776.47,0,"173,00","0,00","173,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-NECESE,RIVER NECESER ,,,,Activo,$,8146.8,19411.76,21,23488.23,0,"8,00","0,00","8,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-PARAGU,RIVER PARAGUAS ,,,,Activo,$,19201.1,45882.35,21,55517.64,0,"29,00","0,00","29,00",0,SI,PARAGUAS,,,,,,
Producto,RB22-PORTA TARJETAS,RIVER PORTA TARJETAS HORIZONTAL ,,,,Activo,$,2960.88,11764.71,21,14235.3,0,"6,00","0,00","6,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-PORTA TARJETA,RIVER PORTA TARJETAS VERTICAL ,,,,Activo,$,2779.84,11176.47,21,13523.53,0,"58,00","0,00","58,00",0,SI,ACCESORIOS,,,,,,
Producto,N7501106,RIVER PUTTER SPIDER GT #9 34IN,,,,Activo,$,138334.5,158641.98,21,191956.8,0,"0,00","0,00","0,00",0,SI,PUTTER,BOCA Y RIVER,,,,,
Producto,N7501106,RIVER PUTTER SPIDER GT #9 35IN,,,,Activo,$,138334.5,240432.1,21,290922.84,0,"2,00","0,00","2,00",0,SI,PUTTER,BOCA Y RIVER,,,,,
Producto, N7501106,RIVER PUTTER SPIDER GT SB 34IN,,,,Activo,$,69167.25,158641.98,21,191956.8,0,"0,00","0,00","0,00",0,SI,PUTTER,BOCA Y RIVER,,,,,
Producto,N7501106,RIVER PUTTER SPIDER GT SB 35IN,,,,Activo,$,138334.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,BOCA Y RIVER,,,,,
Producto, V9800909R56-,RIVER SAND MG3 BLACK 56,,,,Activo,$,74458.38,109876.54,21,132950.61,0,"0,00","0,00","0,00",0,SI,SAND,SANDS RIVER,,,,,
Producto,V9800909R56,RIVER SAND MG3 BLACK 56/60,,,,Activo,$,148916.76,268518.52,21,324907.41,0,"1,00","0,00","1,00",0,SI,SAND,SANDS RIVER,,,,,
Producto,V9800909R56-,RIVER SAND MG3 BLACK 60,,,,Activo,$,148916.76,109876.54,21,132950.61,0,"0,00","0,00","0,00",0,SI,SAND,SANDS RIVER,,,,,
Producto,V9800909R56-,RIVER SAND MG3 CHROME 56,,,,Activo,$,148916.76,109876.54,21,132950.61,0,"7,00","0,00","7,00",0,SI,SAND,SANDS RIVER,,,,,
Producto,V9800909R56-,RIVER SAND MG3 CHROME 60,,,,Activo,$,148916.76,109876.54,21,132950.61,0,"7,00","0,00","7,00",0,SI,SAND,SANDS RIVER,,,,,
Producto,V9800909R,RIVER SANDS MG3 CHROME 56/60,,,,Activo,$,148916.76,268518.52,21,324907.41,0,"0,00","0,00","0,00",0,SI,SAND,SANDS RIVER,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,RB22-TEE,RIVER TEES CAJA X 30,,,,Activo,$,2384.0,7941.18,21,9608.83,0,"71,00","0,00","71,00",0,SI,ACCESORIOS,,,,,,
Producto,RB22-TOALLA,RIVER TOALLAS ,,,,Activo,$,4496.8,10588.24,21,12811.77,0,"76,00","0,00","76,00",0,SI,ACCESORIOS,River,,,,,
Producto,N80689,SAND HI TOE 3 CPR LB 60.07,,,,Activo,$,35904.58,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,HI TOE 3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80682,SAND HI TOE 3 CPR SB 52.09,,,,Activo,$,32640.54,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,HI TOE 3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80684,SAND HI TOE 3 CPR SB 56.10,,,,Activo,$,35904.58,165123.46,21,199799.39,0,"11,00","0,00","11,00",0,SI,SAND,HI TOE 3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80686,SAND HI TOE 3 CPR SB 60.10,,,,Activo,$,32640.54,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,HI TOE 3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,SHT2,SAND HI TOE RAW 52,,,,Activo,$,20751.4,42592.59,21,51537.03,0,"0,00","0,00","0,00",0,SI,SAND,HI TOE RAW,,,,,
Producto,SHT2,SAND HI TOE RAW 56,,,,Activo,$,20751.4,39444.44,21,47727.77,0,"0,00","0,00","0,00",0,SI,SAND,,,,,,
Producto,SHT25,SAND HI TOE RAW 56 L/H,,,,Activo,$,20751.4,42592.59,21,51537.03,0,"0,00","0,00","0,00",0,SI,SAND,HI TOE RAW,,,,,
Producto,SHT26,SAND HI TOE RAW 60 L/H,,,,Activo,$,20751.4,39444.44,21,47727.77,0,"1,00","0,00","1,00",0,SI,SAND,,,,,,
Producto,N69552,SAND HI TOE RAW LB 60.07,,,,Activo,$,20751.4,39444.44,21,47727.77,0,"1,00","0,00","1,00",0,SI,SAND,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N69553,SAND HI TOE RAW SB 60.10,,,,Activo,$,20751.4,39444.44,21,47727.77,0,"0,00","0,00","0,00",0,SI,SAND,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80096,SAND MG3 BLK HB 56.14,192371307977.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80098,SAND MG3 BLK HB 60.12,192371307946.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80091,SAND MG3 BLK LB 56.08,192371308011.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80092,SAND MG3 BLK LB 58.08,192371307892.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80093,SAND MG3 BLK LB 60.08,192371307939.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80085,SAND MG3 BLK SB 50.09,,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80086,SAND MG3 BLK SB 52.09,192371307922.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80087,SAND MG3 BLK SB 54.11,192371307991.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80088,SAND MG3 BLK SB 56.12,192371308004.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80089,SAND MG3 BLK SB 58.11,192371307885.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80090,SAND MG3 BLK SB 60.10,192371307847.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80069,SAND MG3 C HB 54.13,192371307779.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80070,SAND MG3 C HB 56.14,192371307656.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80072,SAND MG3 C HB 60.12,192371307632.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"1,00","0,00","1,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80065,SAND MG3 C LB 56.08,192371307724.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80066,SAND MG3 C LB 58.08,192371307625.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80071,SAND MG3 C LB 58.12 S,,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80067,SAND MG3 C LB 60.08,192371307564.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80059,SAND MG3 C SB 50.09,192371307717.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80060,SAND MG3 C SB 52.09,192371307571.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80061,SAND MG3 C SB 54.11,192371307762.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80062,SAND MG3 C SB 56.12,192371307588.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80076,SAND MG3 C SB 56.12 LEFT,192371307786.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,N80063,SAND MG3 C SB 58.11,192371307649.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80064,SAND MG3 C SB 60.10,192371307557.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80078,SAND MG3 C SB 60.10 LEFT,192371307793.0,,,Activo,$,20751.4,165123.46,21,199799.39,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,TM_IRONS_MODEL - M63CTW56.,SAND MG3 C TW 56.12 ,,,,Activo,$,23023.44,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,TM_IRONS_MODEL - MG3CTW60.,SAND MG3 C TW 60.11,,,,Activo,$,23023.44,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,,,,,
Producto,SMG3C,SAND SET MG3 C TW 56.12/60.11,,,,Activo,$,46046.88,67283.95,21,81413.58,0,"0,00","0,00","0,00",0,SI,SAND,MG3,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80176,SET RBZ 13 PC LH R    ,192371353387.0,,,Activo,$,133753.62,311419.75,21,376817.9,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,,,,,
Producto,N80130,SET RBZ 13 PC R,192371309209.0,,,Activo,$,133753.62,166666.67,21,201666.67,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80129,SET RBZ GR 13 PC M,192371309186.0,,,Activo,$,144838.98,181481.48,21,219592.59,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80129,SET RBZ GR 13 PC R,192371309193.0,,,Activo,$,630049.54,1232098.77,21,1490839.51,0,"1,00","0,00","1,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80172,SET RBZ GR 13PC LH R,,,,Activo,$,144838.98,288209.88,21,348733.95,0,"0,00","0,00","0,00",0,SI,SETS COMPLETOS,RBZ,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2S21K070S,SHARK GREY HEATHER BUZO WOMEN L,,,,Activo,$,0.0,16999.28,0,16999.28,0,"10,00","0,00","10,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070S,SHARK GREY HEATHER BUZO WOMEN M,,,,Activo,$,0.0,16999.28,0,16999.28,0,"13,00","0,00","13,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070S,SHARK GREY HEATHER BUZO WOMEN S,,,,Activo,$,0.0,16999.28,0,16999.28,0,"11,00","0,00","11,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SH,SHARK GREY HEATHER BUZO WOMEN XL,,,,Activo,$,0.0,16999.28,0,16999.28,0,"5,00","0,00","5,00",0,SI,NORMAN,,,,,,
Producto,G2S21K070SH,SHARK GREY HEATHER BUZO WOMEN XS,,,,Activo,$,0.0,16999.28,0,16999.28,0,"3,00","0,00","3,00",0,SI,NORMAN,,,,,,
Producto,SIMDHY,SIM DHY #3 STIFF,,,,Activo,$,39256.22,49320.99,21,59678.4,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,,,,,
Servicio,TALLER,SLEEVE,,,,Activo,$,0.0,9600.0,0,9600.0,0,,,,0,SI,,,,,,,
Producto,N80583,STEALTH DHY #3/RH REGULAR,,,,Activo,$,121187.76,179320.99,21,216978.4,0,"1,00","1,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80583,STEALTH DHY #3/RH STIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80584,STEALTH DHY #4/RH REGULAR,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80592,STEALTH UDI #2/RH STIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80592,STEALTH UDI #2/RH XSTIFF,,,,Activo,$,39256.22,90123.46,21,109049.39,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N80593,STEALTH UDI #3/RH STIFF,,,,Activo,$,121187.76,104012.35,21,125854.94,0,"0,00","0,00","0,00",0,SI,HIBRIDO,DRIVING IRONS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,ZSULB,STUBURT URBAN LADY BLACK 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK3,STUBURT URBAN LADY BLACK 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLACK 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK4,STUBURT URBAN LADY BLACK 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLACK 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK5,STUBURT URBAN LADY BLACK 5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLACK 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBK6,STUBURT URBAN LADY BLACK 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL5,STUBURT URBAN LADY BLUE  5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLUE 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL3,STUBURT URBAN LADY BLUE 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLUE 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL4,STUBURT URBAN LADY BLUE 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLUE 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULB,STUBURT URBAN LADY BLUE 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULBL6,STUBURT URBAN LADY BLUE 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULG,STUBURT URBAN LADY GREEN 3,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR3,STUBURT URBAN LADY GREEN 3.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULG,STUBURT URBAN LADY GREEN 4,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR4,STUBURT URBAN LADY GREEN 4.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULG,STUBURT URBAN LADY GREEN 5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR5,STUBURT URBAN LADY GREEN 5.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULG,STUBURT URBAN LADY GREEN 6,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"1,00","0,00","1,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSULGR6,STUBURT URBAN LADY GREEN 6.5,,,,Activo,$,10800.0,15406.98,21,18642.45,0,"0,00","0,00","0,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB,STUBURT XPII BLACK 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"22,00","0,00","22,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB10,STUBURT XPII BLACK 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"23,00","0,00","23,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB,STUBURT XPII BLACK 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"3,00","0,00","3,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB,STUBURT XPII BLACK 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII BLACK 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"21,00","0,00","21,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB7,STUBURT XPII BLACK 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII BLACK 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"39,00","0,00","39,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB8,STUBURT XPII BLACK 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"41,00","0,00","41,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII BLACK 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"35,00","0,00","35,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIB9,STUBURT XPII BLACK 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"18,00","0,00","18,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG,STUBURT XPII LIGHT GREY 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"21,00","0,00","21,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG10,STUBURT XPII LIGHT GREY 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"26,00","0,00","26,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG,STUBURT XPII LIGHT GREY 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"8,00","0,00","8,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG,STUBURT XPII LIGHT GREY 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"9,00","0,00","9,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIL,STUBURT XPII LIGHT GREY 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"25,00","0,00","25,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG7,STUBURT XPII LIGHT GREY 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"49,00","0,00","49,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIL,STUBURT XPII LIGHT GREY 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"37,00","0,00","37,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG8,STUBURT XPII LIGHT GREY 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIL,STUBURT XPII LIGHT GREY 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"49,00","0,00","49,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIILG9,STUBURT XPII LIGHT GREY 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"24,00","0,00","24,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN,STUBURT XPII NAVY 10,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"12,00","0,00","12,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN10,STUBURT XPII NAVY 10.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"18,00","0,00","18,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN,STUBURT XPII NAVY 11,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"2,00","0,00","2,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN,STUBURT XPII NAVY 12,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"4,00","0,00","4,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII NAVY 7,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"29,00","0,00","29,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN7,STUBURT XPII NAVY 7.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"34,00","0,00","34,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII NAVY 8,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"40,00","0,00","40,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN8,STUBURT XPII NAVY 8.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"36,00","0,00","36,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPII,STUBURT XPII NAVY 9,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"38,00","0,00","38,00",0,SI,ZAPATOS,SINTETICO,,,,,
Producto,ZSXPIIN9,STUBURT XPII NAVY 9.5,,,,Activo,$,12639.0,60406.98,21,73092.45,0,"8,00","0,00","8,00",0,SI,ZAPATOS,SINTETICO,,,,,
